-0.263162686	-0.964751471	0.638963685
0.764393661	-0.644749821	0.631544221
0.62962354	-0.776900379	0.038972679
-0.243578926	0.969881079	1.851995044
0.991250629	-0.131993148	1.936526454
-0.556386196	0.830923824	0.609424299
-0.943130932	0.332421488	1.827250285
0.922835241	0.385194908	1.649011705
0.907048936	0.42102521	0.397336168
-0.61644132	0.78740085	1.905443361
0.707350475	0.706863003	1.642941284
-0.561547242	-0.827444678	1.826275597
-0.767263361	-0.641332156	1.865013107
0.966279198	-0.257496625	1.72579708
0.965776329	-0.259376333	0.545120883
0.071545527	0.997437335	0.000978156
-0.999970858	0.007634334	0.15419015
-0.520957567	0.853582576	0.4637371
-0.99669908	0.081184631	0.834391975
-0.200032526	-0.979789257	1.181660378
0.997781763	0.066569916	1.814651324
0.114892342	0.993377949	1.813908421
0.584200712	-0.811609222	0.365968404
-0.995603351	0.093669457	0.901115561
0.843974115	-0.536383905	0.238533341
0.568068426	0.822981327	1.701648772
0.656634691	0.754208779	0.373284288
0.026915761	-0.999637705	1.414099491
-0.357458871	0.933928881	0.431275441
-0.999649672	0.026467578	0.219603731
0.974160828	0.225855444	0.056922196
-0.993974998	-0.109607037	0.783328683
0.626358713	-0.779534966	1.483077306
-0.988747666	0.149592955	0.281627815
-0.223933307	-0.974604471	0.5422423
-0.268710822	-0.963220896	1.749603173
-0.999432976	0.033670843	0.61249196
-0.99807856	0.061961182	1.986217019
0.959409903	0.282015316	0.096826068
0.172205159	-0.985061106	1.925725539
0.581221472	-0.813745415	1.496864122
0.995112785	0.098744851	0.402135192
0.77531568	0.631573904	1.261303477
0.913290388	-0.407309055	0.126625129
0.8873248	0.461144987	0.596556365
-0.375436431	-0.926848146	0.332587901
-0.987376494	0.15839084	1.776056114
-0.840516477	-0.541785983	0.169942048
-0.237391497	-0.971414061	1.296181085
-0.340295711	0.940318472	1.235505556
-0.287479938	-0.95778666	0.360190502
0.822762953	0.568384662	1.681650128
-0.068485561	-0.997652108	1.576565985
-0.169721988	-0.985491982	1.9108507
0.555388773	-0.831590831	1.689659547
-0.999624743	0.027392938	1.670723487
0.596432367	0.802663337	0.412165194
-0.9656616	0.259803146	1.494891526
-0.128943246	-0.991651975	0.158884215
0.453823954	0.891091364	0.139221861
-0.500442651	0.865769688	0.636823742
-0.359018456	-0.933330461	0.111219725
